https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-13.1-grey-128-5g-tablet-sm-x626bzareub/version.asp	"Samsung Galaxy Tab S10 FE+ 5G 13.1"" Grey 128GB 5G Tablet"	£734.97	Octa-Core	128GB	8GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-5g-13.1-grey-256gb-5g-tablet-sm-x626bzapeub/version.asp	"Samsung Galaxy Tab S10 FE+ 5G 13.1"" Grey 256GB 5G Tablet"	£599.00	Octa-Core	256GB	12GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-5g-13.1-silver-256gb-5g-tablet-sm-x626bzspeub/version.asp	"Samsung Galaxy Tab S10 FE+ 5G 13.1"" Silver 256GB 5G Tablet"	£599.00	Octa-Core	256GB	12GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Silver
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-air-13-blue-256gb-wi-fi-cellular-tablet-a1-mcj64kn-a/version.asp	"Refurbished Apple iPad Air 2025 13"" Blue 256GB Wi-Fi & Cellular Tablet"	£719.97	M3	256GB	8GB	iPadOS	13Inch	2732 x 2048	28cm	N/A	Blue
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-air-13-purple-128gb-wi-fi-cellular-tablet-a1-mcj44kn-a/version.asp	"Refurbished Apple iPad Air 2025 13"" Purple 128GB Wi-Fi & Cellular Tablet"	£629.97	M3	128GB	8GB	iPadOS	13Inch	2732 x 2048	28cm	N/A	Purple
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-air-13-purple-256gb-wi-fi-cellular-tablet-a1-mcj84kn-a/version.asp	"Refurbished Apple iPad Air 2025 13"" Purple 256GB Wi-Fi & Cellular Tablet"	£719.97	M3	256GB	8GB	iPadOS	13Inch	2732 x 2048	28cm	N/A	Purple
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-air-13-starlight-128gb-wi-fi-cellular-tablet-a2-mcj34kn-a/version.asp	"Refurbished Apple iPad Air 2025 13"" Starlight 128GB Wi-Fi & Cellular Tablet"	£599.97	M3	128GB	8GB	iPadOS	13Inch	2732 x 2048	28cm	N/A	Starlight
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-pro-11-silver-256gb-wi-fi-cellular-tablet-a1-mvw23nf-a/version.asp	"Refurbished Apple iPad Pro 2024 11"" Silver 256GB Wi-Fi & Cellular Tablet"	£819.97	M4	256GB	8GB	iPadOS	11Inch	2420 x 1668	25cm	N/A	Silver
https://www.laptopsdirect.co.uk//lenovo-tab-plus-11.5-luna-grey-256gb-wifi-tablet-zadx0055gb/version.asp	"Lenovo Tab Plus 11.5"" Luna Grey 256GB Wi-Fi Tablet"	£294.97	MediaTek Helio G99	256GB	8GB	Android	11.5Inch	2000 x 1200	2cm	8MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-10.9-silver-256gb-wi-fi-tablet-sm-x520nzspeub/version.asp	"Samsung Galaxy Tab S10 FE 10.9"" Silver 256GB Wi-Fi Tablet"	£399.00	Octa-Core	256GB	12GB	Android	10.9Inch	2304 x 1440pixels	17cm	13MP	Silver
